ipz,ipt,itp,pz_lo,pz_hi,pt_lo,pt_hi,tp_lo,tp_hi,sigma_ar23_LE_d3,sigma_ar23_LE_d3err,sigma_ar23_LE,sigma_ar23_LE_mcerr,n_mc_C_LE,n_mc_H_LE,sigma_ar23_ME_d3,sigma_ar23_ME_d3err,sigma_ar23_ME,sigma_ar23_ME_mcerr,n_mc_C_ME,n_mc_H_ME,sigma_data_LE,sigma_data_LE_staterr,sigma_data_LE_toterr,sigma_data_ME,sigma_data_ME_staterr,sigma_data_ME_toterr,w_LE,w_LE_err,w_ME,w_ME_err,w_BNB_raw,w_BNB,w_BNB_err,unmeasured_LE,unmeasured_ME,no_mc_LE,no_mc_ME,excluded
2,4,6,2.5,3.0,0.4,0.475,0.24,0.32,2.6652247424915407e-39,5.807706397467809e-41,7.995674227474619e-42,1.7423119192403421e-43,2106,0,1.1226497076295947e-39,4.3567258038038536e-41,3.367949122888783e-42,1.3070177411411556e-43,664,0,9.38904268921284e-42,1.3752530968392299e-42,1.9391274468999497e-42,4.670400667441752e-42,4.4614730880761126e-43,7.634521385562174e-43,1.174265286715953,0.24386820457712222,1.3867194832907157,0.2329820254696019,0.9658967477676283,0.9658967477676283,0.5343660118427825,False,False,False,False,False
2,4,7,2.5,3.0,0.4,0.475,0.32,0.4,2.2349415456980348e-39,5.31827535327221e-41,6.704824637094102e-42,1.5954826059816629e-43,1766,0,9.045445686473389e-40,3.9106871941219197e-41,2.713633705942016e-42,1.1732061582365757e-43,535,0,5.109884444111688e-42,1.2316336915428873e-42,1.6012999827744758e-42,3.1897546499324825e-42,3.7383556550620746e-43,6.09895132800672e-43,0.7621205207726853,0.23951558810064758,1.1754551260724353,0.2304260322375866,0.3567346578825459,0.3567346578825459,0.5255024404961588,False,False,False,False,False
2,4,8,2.5,3.0,0.4,0.475,0.4,0.6,1.0422977672915642e-39,2.2970139576029837e-41,7.817233254686725e-42,1.7227604682022364e-43,2059,0,4.808457482678568e-40,1.8033124452929542e-41,3.606343112008923e-42,1.3524843339697145e-43,711,0,2.4688935826393708e-42,1.171111713567299e-42,1.3747592096572518e-42,3.0212308049631456e-42,5.504155903226444e-43,7.742190057766055e-43,0.31582703268565976,0.1760003106239179,0.8377546758938755,0.21696938123377824,-0.1960635404608596,0.0,0.40843069559742445,False,False,False,False,False
2,4,9,2.5,3.0,0.4,0.475,0.6,0.799,2.966066848721419e-40,1.2284193745239028e-41,2.213427385858359e-42,9.167079582384625e-44,583,0,1.6720459410115655e-40,1.0660575551610503e-41,1.2477642834798805e-42,7.955454505389336e-44,246,0,1.1404122994380757e-43,2.1112779481831187e-43,2.262014588270174e-43,5.130244420520325e-43,3.2419396586804598e-43,3.8137065475332985e-43,0.05152246270757276,0.10221738662507596,0.4111549343448608,0.306765297146917,-0.3011939998597674,0.0,0.3626486544024055,False,False,False,False,False
2,5,0,2.5,3.0,0.475,0.55,0.0,0.02,1.9489297737117606e-39,9.93266585481366e-41,1.4616973302838218e-42,7.449499391110251e-44,385,0,7.101097548259476e-40,6.929961615361071e-41,5.3258231611946125e-43,5.19747121152081e-44,105,0,4.228828678236826e-42,9.029759963673945e-43,1.0888622145041807e-42,1.933115886235955e-42,2.4874462529925325e-43,3.221936546596424e-43,2.8930946172116925,0.7593819711718638,3.6297034800576182,0.7010395291487437,2.1706513094204962,2.1706513094204962,1.6538544799917325,False,False,False,False,False
2,5,1,2.5,3.0,0.475,0.55,0.02,0.04,2.257721244351806e-39,1.0690619937388247e-40,1.693290933263856e-42,8.017964953041194e-44,446,0,9.129982562047897e-40,7.857837869772362e-41,6.847486921535928e-43,5.893378402329277e-44,135,0,4.172340647385008e-42,7.521751423194659e-43,1.1030932147851961e-42,1.7246808864849352e-42,1.6819661711748965e-43,2.5783348487469906e-43,2.46404239544514,0.6618152664052447,2.5187063608119753,0.43447913883086303,2.4104296601815127,2.4104296601815127,1.3784226392187449,False,False,False,False,False
2,5,2,2.5,3.0,0.475,0.55,0.04,0.08,3.4220169533224675e-39,9.306659203960176e-41,5.1330254299837066e-42,1.395998880594028e-43,1352,0,1.2612901835718019e-39,6.530713018100544e-41,1.891935275357705e-42,9.79606952715083e-44,373,0,1.4453871395184382e-41,1.6230254384083742e-42,2.5125381716144344e-42,5.3034059851312145e-42,3.9572410464857594e-43,5.513234109753066e-43,2.8158581312990423,0.49543930346522874,2.8031645977574517,0.32555247646940677,2.8283075584263715,2.8283075584263715,1.0319868849093286,False,False,False,False,False
2,5,3,2.5,3.0,0.475,0.55,0.08,0.12,6.854158217157725e-39,1.3171334983049812e-40,1.0281237325736596e-41,1.9757002474574737e-43,2708,0,2.600354292672161e-39,9.377117409722222e-41,3.900531439008244e-42,1.4065676114583349e-43,769,0,1.5382541952630048e-41,1.4850689452642074e-42,2.3626736385101558e-42,5.677787957378152e-42,3.693426042609555e-43,5.511900768189605e-43,1.4961761376836975,0.23159599696494598,1.4556447105120107,0.1507459715343143,1.5359281143328518,1.5359281143328518,0.4819745816744223,False,False,False,False,False
2,5,4,2.5,3.0,0.475,0.55,0.12,0.16,9.273868429714141e-39,1.532086189132085e-40,1.3910802644571227e-41,2.2981292836981298e-43,3664,0,3.7771076006694444e-39,1.1301413633158594e-40,5.665661401004173e-42,1.6952120449737908e-43,1117,0,1.1677992518348144e-41,1.1718227319004648e-42,1.9946239504751378e-42,5.602687417551763e-42,3.7861479291459595e-43,5.8024092865911014e-43,0.8394909205979965,0.14405584341299416,0.9888849722926879,0.10660213413540083,0.6929698314358952,0.6929698314358952,0.3038928175110559,False,False,False,False,False
2,5,5,2.5,3.0,0.475,0.55,0.16,0.24,7.211040162733514e-39,9.55293212367949e-41,2.1633120488200563e-41,2.86587963710385e-43,5698,0,2.8691815569991268e-39,6.96493566782545e-41,8.607544670997387e-42,2.0894807003476367e-43,1697,0,1.631277651258153e-41,1.577025825083848e-42,2.8899704678442087e-42,8.637070712275194e-42,6.1231637591900636e-43,1.01418900480705e-42,0.7540648849748269,0.13396306736976096,1.0034302512977125,0.12031705547117719,0.5094950064658431,0.5094950064658431,0.29040549552037737,False,False,False,False,False
2,5,6,2.5,3.0,0.475,0.55,0.24,0.32,3.8358481455326916e-39,6.967362996973494e-41,1.1507544436598088e-41,2.0902088990920507e-43,3031,0,1.5994376858698722e-39,5.200220469164277e-41,4.798313057609622e-42,1.5600661407492846e-43,946,0,1.4535215194403038e-41,1.8875479268775078e-42,2.8267980041998152e-42,5.826540557399322e-42,5.172014237033729e-43,8.351452369605186e-43,1.2631031124395122,0.2467164366586847,1.2142893736704066,0.1784712461539548,1.310978125463058,1.310978125463058,0.5190905213234905,False,False,False,False,False
2,5,7,2.5,3.0,0.475,0.55,0.32,0.4,2.4348966783256022e-39,5.551086609611373e-41,7.304690034976814e-42,1.6653259828834141e-43,1924,0,1.0567109446814694e-39,4.2268437787258766e-41,3.1701328340444115e-42,1.2680531336177644e-43,625,0,8.418025797665652e-42,1.557646477550431e-42,2.112881126739892e-42,3.3283650685049955e-42,4.199132204499553e-43,6.5662296053538155e-43,1.1524138269191284,0.2904406725085137,1.0499134398285492,0.211342557563982,1.252943052719504,1.252943052719504,0.6114979243982115,False,False,False,False,False
2,5,8,2.5,3.0,0.475,0.55,0.4,0.6,1.3191976598163245e-39,2.5841794380155017e-41,9.893982448622439e-42,1.9381345785116275e-43,2606,0,6.093417991411228e-40,2.0300118592036998e-41,4.570063493558424e-42,1.522508894402776e-43,901,0,8.515164204379429e-42,2.1356106348038163e-42,2.579905342691291e-42,3.3636361391739894e-42,7.0033781370147e-43,1.08828228077362e-42,0.8606407226409638,0.26129943933562827,0.7360151875165601,0.23939193653602378,0.982869612859129,0.982869612859129,0.568338148679729,False,False,False,False,False
2,5,9,2.5,3.0,0.475,0.55,0.6,0.799,3.622366374424781e-40,1.3575391933922109e-41,2.7031909069144966e-42,1.0130636230689386e-43,712,0,2.127440567222029e-40,1.2025005054115414e-41,1.5876025232894414e-42,8.973660021633638e-44,313,0,1.282705554762704e-42,9.04928289670181e-43,1.0707405517536813e-42,8.339297711452542e-44,8.241329486436931e-44,1.2801800047592074e-43,0.47451534091864145,0.39650144607908633,0.0525276168884759,0.08069069429735477,0.8883879164097654,0.8883879164097654,0.7893550299100728,False,False,False,False,False
2,6,0,2.5,3.0,0.55,0.7,0.0,0.02,1.5338330426874398e-39,6.23077081887599e-41,2.3007495640311585e-42,9.34615622831398e-44,606,0,6.729135295731608e-40,4.770157537102346e-41,1.0093702943597408e-42,7.155236305653517e-44,199,0,4.68435565122606e-42,1.01699605607994e-42,1.2350232667961188e-42,1.2159198179416353e-42,1.9141694904469877e-43,2.649206270525697e-43,2.0360128387978786,0.5431259858658437,1.2046320609354886,0.27600376850170916,2.8514055247782997,2.8514055247782997,1.1093410416655447,False,False,False,False,False
2,6,1,2.5,3.0,0.55,0.7,0.02,0.04,1.5971099833923672e-39,6.357994454806211e-41,2.3956649750885493e-42,9.536991682209314e-44,631,0,7.134912298489293e-40,4.911876192301614e-41,1.0702368447733933e-42,7.367814288452419e-44,211,0,2.538054410189879e-42,5.4221337758304646e-43,6.912665906417721e-43,1.67802829935886e-42,2.12214800619963e-43,3.2412151038403533e-43,1.0594362887056303,0.29161492300556435,1.5679036911817004,0.32151064859551154,0.5607471055079465,0.5607471055079465,0.6580870852604551,False,False,False,False,False
2,6,2,2.5,3.0,0.55,0.7,0.04,0.08,1.7894718831353465e-39,4.75882981923687e-41,5.368415649406037e-42,1.4276489457710598e-43,1414,0,7.388522925212846e-40,3.53440983251289e-41,2.216556877563853e-42,1.0603229497538663e-43,437,0,6.776372357738575e-42,1.0233876537760745e-42,1.4885090984897526e-42,4.374538057029997e-42,3.674267676819726e-43,5.054728381131913e-43,1.262266709636821,0.27929616113712924,1.9735735641658392,0.24681402469189906,0.5646388330795147,0.5646388330795147,0.6038629533271737,False,False,False,False,False
2,6,3,2.5,3.0,0.55,0.7,0.08,0.12,2.7449536877797505e-39,5.893933690489079e-41,8.234861063339244e-42,1.7681801071467225e-43,2169,0,1.0854534823768072e-39,4.2839431831343215e-41,3.2563604471304195e-42,1.2851829549402957e-43,642,0,1.1951496727279915e-41,1.3206886405789793e-42,2.1456221810412068e-42,7.09222814254503e-42,4.866658530868499e-43,6.644584433497921e-43,1.4513294924290527,0.2624104894996527,2.1779616408235354,0.22141549012737288,0.7386710391960025,0.7386710391960025,0.5633143340452699,False,False,False,False,False
2,6,4,2.5,3.0,0.55,0.7,0.12,0.16,4.692617922677414e-39,7.706289717420936e-41,1.4077853768032236e-41,2.31188691522628e-43,3708,0,1.880100112777273e-39,5.63804557096675e-41,5.6403003383318165e-42,1.6914136712900246e-43,1112,0,1.8206821965117148e-41,1.7760519692007437e-42,2.9414583007766616e-42,9.480618522472508e-42,5.5846395872783265e-43,8.444607791249673e-43,1.2932952895462593,0.21001890827785524,1.6808712220591624,0.15797650541918654,0.913172740350912,0.913172740350912,0.44391564321678684,False,False,False,False,False
2,6,5,2.5,3.0,0.55,0.7,0.16,0.24,6.787717429417561e-39,6.553670676064347e-41,4.0726304576505335e-41,3.932202405638606e-43,10727,0,2.711942968430528e-39,4.788101766748486e-41,1.6271657810583155e-41,2.8728610600490897e-43,3208,0,4.344908127736064e-41,3.3308449542825035e-42,6.228759528890404e-42,1.8480876259751784e-41,9.341852271817517e-43,1.6543937315758518e-42,1.0668554814675244,0.15328841287155148,1.1357709506238352,0.10363194179871599,0.9992653097949891,0.9992653097949891,0.32018907348492215,False,False,False,False,False
2,6,6,2.5,3.0,0.55,0.7,0.24,0.32,6.002450595269412e-39,6.162927148694185e-41,3.601470357161646e-41,3.6977562892165095e-43,9486,0,2.443115704103561e-39,4.54459424252543e-41,1.4658694224621358e-41,2.7267565455152573e-43,2890,0,3.8339679767498187e-41,3.3784765097414806e-42,5.837823960050149e-42,1.6890891366382838e-41,9.477306215689553e-43,1.7399748955696308e-42,1.0645563052117988,0.16246366678077562,1.1522780342884968,0.12061890861720823,0.9785215324634986,0.9785215324634986,0.3428584537793432,False,False,False,False,False
2,6,7,2.5,3.0,0.55,0.7,0.32,0.4,3.838379223160895e-39,4.928294781229885e-41,2.3030275338965356e-41,2.95697686873793e-43,6066,0,1.6290255923209554e-39,3.710966636952447e-41,9.774153553925728e-42,2.2265799821714678e-43,1927,0,2.3434503915306427e-41,3.0365977053403666e-42,4.378753749098349e-42,1.2411143176085255e-41,9.452645938908658e-43,1.531075061247584e-42,1.0175520513928529,0.19057867617065002,1.2697921213955552,0.15929366464391584,0.7701627519671255,0.7701627519671255,0.40854425675485784,False,False,False,False,False
2,6,8,2.5,3.0,0.55,0.7,0.4,0.6,1.7304977743983547e-39,2.0928507358205318e-41,2.59574666159753e-41,3.1392761037307952e-43,6837,0,8.179788080590334e-40,1.6631220366464852e-41,1.2269682120885491e-41,2.4946830549697263e-43,2419,0,1.2382866392754218e-41,3.0655713095945064e-42,4.2216975727039056e-42,9.615292949931519e-42,1.400110032245864e-42,2.937702073468831e-42,0.47704448881514844,0.16274134118849234,0.783662759572584,0.2399573126647195,0.17632272326458664,0.17632272326458664,0.3991211503528047,False,False,False,False,False
2,6,9,2.5,3.0,0.55,0.7,0.6,0.799,5.471706510805981e-40,1.179784237899507e-41,8.166521967377924e-42,1.7608279750650137e-43,2151,0,2.946471200928917e-40,1.0006740829504647e-41,4.397608267386408e-42,1.4935060688035684e-43,867,0,1.582078012570381e-42,1.198348884023126e-42,1.4818618784970645e-42,2.5097140073453707e-43,1.9514659771799442e-43,3.4803912864037554e-43,0.19372727078800092,0.1815037609835129,0.0570699765588022,0.07916655162885232,0.3277565401281766,0.3277565401281766,0.3678058306980298,False,False,False,False,False
2,7,0,2.5,3.0,0.7,0.85,0.0,0.02,1.0073688960224432e-39,5.049484009345915e-41,1.511053344033665e-42,7.574226014018873e-44,398,0,4.93695353355183e-40,4.0858518161237613e-41,7.405430300327747e-43,6.128777724185645e-44,146,0,7.137033886460266e-43,3.3646599057610822e-43,4.2935958285823344e-43,8.755982805785143e-43,2.2548959577629683e-43,2.702997660808416e-43,0.47232176909177725,0.28513050279813057,1.1823732653857566,0.37789141980658714,-0.2240748907350102,0.0,0.6755266355677447,False,False,False,False,False
2,7,1,2.5,3.0,0.7,0.85,0.02,0.04,1.1187363116631156e-39,5.321285982074484e-41,1.6781044674946734e-42,7.981928973111729e-44,442,0,4.9707682837816356e-40,4.099820581029402e-41,7.456152425672457e-43,6.149730871544106e-44,147,0,7.822802814214328e-43,3.519022699928688e-43,3.806719323432407e-43,7.345553281392382e-43,1.5307655404270566e-43,1.668379249097925e-43,0.46616899994869715,0.22792749293854725,0.985166727024079,0.23805540736751418,-0.04284800160600433,0.0,0.5082700655535187,False,False,False,False,False
2,7,2,2.5,3.0,0.7,0.85,0.04,0.08,1.0541938321440892e-39,3.652565142693055e-41,3.162581496432269e-42,1.0957695428079165e-43,833,0,4.784787157517697e-40,2.84426073553612e-41,1.4354361472553098e-42,8.532782206608362e-44,283,0,3.0710425324354216e-42,7.230676628032546e-43,9.023904763936613e-43,1.698808280592698e-42,2.55902452354236e-43,3.226912029700643e-43,0.971055618930259,0.2873102905683449,1.1834788219879935,0.2355543463001908,0.7627174774697889,0.7627174774697889,0.6142001742478344,False,False,False,False,False
2,7,3,2.5,3.0,0.7,0.85,0.08,0.12,1.0238209006057244e-39,3.5995625962078707e-41,3.0714627018171737e-42,1.0798687788623617e-43,809,0,4.7509724072878915e-40,2.834192524345737e-41,1.4252917221863674e-42,8.502577573037211e-44,281,0,4.168200810643293e-42,8.951297697977771e-43,1.2251594843887174e-42,1.830491836841029e-42,2.5723308227641087e-43,3.4585939974835605e-43,1.3570735559241056,0.401728087368203,1.28429275799981,0.2544661296879883,1.4284547231190878,1.4284547231190878,0.833950658421244,False,False,False,False,False
2,7,4,2.5,3.0,0.7,0.85,0.12,0.16,1.1567024760860717e-39,3.8260317299400686e-41,3.470107428258216e-42,1.1478095189820211e-43,914,0,5.2074715353902855e-40,2.9672322903511637e-41,1.5622414606170858e-42,8.901696871053495e-44,308,0,7.231210446165873e-42,1.2461495087733669e-42,1.8245227970224838e-42,3.389898994755055e-42,3.42650181779082e-43,6.35184151903126e-43,2.0838578043088143,0.5302816288412389,2.16989439866488,0.42496896202521994,1.9994757598442114,1.9994757598442114,1.1300385225815086,False,False,False,False,False
2,7,5,2.5,3.0,0.7,0.85,0.16,0.24,2.226715543406393e-39,3.7536615112029804e-41,1.3360293260438358e-41,2.2521969067217884e-43,3519,0,9.53575956480559e-40,2.839231092811021e-41,5.721455738883354e-42,1.7035386556866131e-43,1128,0,1.960191676372692e-41,2.338064179506641e-42,3.677965052318974e-42,1.1809982910341432e-41,8.387647446835618e-43,1.568359459103408e-42,1.467177133137553,0.27639953561392094,2.0641569994293736,0.2809242888050205,0.8816776488898057,0.8816776488898057,0.612903510769185,False,False,False,False,False
2,7,6,2.5,3.0,0.7,0.85,0.24,0.32,3.756751969651536e-39,4.875610440003991e-41,2.2540511817909218e-41,2.9253662640023967e-43,5937,0,1.6467783361916032e-39,3.731132472928839e-41,9.880670017149621e-42,2.238679483757304e-43,1948,0,2.50071545667324e-41,2.764447030868901e-42,3.879288438313642e-42,1.3463210229098994e-41,8.832618932966997e-43,1.3761763203308409e-42,1.10943153237822,0.17270419741422474,1.3625806960187166,0.14266014181726608,0.8611506218846559,0.8611506218846559,0.3695947806364762,False,False,False,False,False
2,7,7,2.5,3.0,0.7,0.85,0.32,0.4,4.36294506160474e-39,5.254272699070905e-41,2.6177670369628444e-41,3.152563619442545e-43,6895,0,1.9189870755415497e-39,4.0277186052921255e-41,1.1513922453249302e-41,2.416631163175276e-43,2270,0,2.402544682485074e-41,3.0593810574718066e-42,4.170266329631447e-42,1.2950618888288374e-41,9.630431071010307e-43,1.6998004228420628e-42,0.9177839924489717,0.15968921121954077,1.124779061251505,0.14950566307606022,0.714769598046487,0.714769598046487,0.34864156211482183,False,False,False,False,False
2,7,8,2.5,3.0,0.7,0.85,0.4,0.6,2.6669964968312785e-39,2.5981484113902483e-41,4.0004947452469165e-41,3.897222617085372e-43,10537,0,1.2579087085488228e-39,2.0624225753098607e-41,1.8868630628232336e-41,3.093633862964792e-43,3720,0,3.0317104960299356e-41,5.731195257026234e-42,7.568128450564253e-42,1.1682875857751256e-41,1.6071850354009195e-42,4.9978334783141867e-42,0.7578338903286858,0.1893238118240254,0.6191692491065389,0.2650697284479644,0.893831903835022,0.893831903835022,0.4563065287283807,False,False,False,False,False
2,7,9,2.5,3.0,0.7,0.85,0.6,0.799,8.274970376407179e-40,1.4508563540794284e-41,1.2350393286787719e-41,2.165403108463548e-43,3253,0,4.475781512829736e-40,1.2333206144736583e-41,6.680103907898384e-42,1.840731017101936e-43,1317,0,3.0859629551491896e-42,1.868771627257933e-42,2.626277895476169e-42,3.4530875997703373e-43,2.4039255106154442e-43,4.384211282634887e-43,0.24986758587279245,0.2126924320261825,0.051692124065428,0.06564633969857313,0.44423198110693835,0.44423198110693835,0.4261859323242856,False,False,False,False,False
2,8,0,2.5,3.0,0.85,1.0,0.0,0.02,5.5936815583155765e-40,3.7627174025577855e-41,8.390522337473367e-43,5.64407610383668e-44,221,0,2.97569802022302e-40,3.1721047478475984e-41,4.463547030334533e-43,4.758157121771398e-44,88,0,2.067414856571111e-43,2.391750548069086e-43,2.9565010176760263e-43,4.948894564504613e-43,1.6744646810920096e-43,2.210785494665528e-43,0.24639882636837965,0.35275158073658686,1.108735839652104,0.509204554451782,-0.5993547828137349,0.0,0.8588488880989508,False,False,False,False,False
2,8,1,2.5,3.0,0.85,1.0,0.02,0.04,6.150518636518938e-40,3.9455595449444645e-41,9.225777954778408e-43,5.918339317416698e-44,243,0,3.0433275206826347e-40,3.2079488770767724e-41,4.5649912810239534e-43,4.811923315615161e-44,90,0,1.892700169441857e-43,1.35971953032904e-43,1.5656129489371461e-43,2.2140338516690463e-43,8.745929498021348e-44,1.0351746356420642e-43,0.20515344925048298,0.17020938174143843,0.4850028653663553,0.2324552637612403,-0.06931424732469949,0.0,0.40699415101585285,False,False,False,False,False
2,8,2,2.5,3.0,0.85,1.0,0.04,0.08,5.872100097417257e-40,2.726054033498492e-41,1.7616300292251774e-42,8.178162100495477e-44,464,0,2.992605395337924e-40,2.2493799587855858e-41,8.977816186013775e-43,6.748139876356759e-44,177,0,6.006919094396906e-43,2.885572808737532e-43,4.988940670467606e-43,1.119195649610839e-42,3.211344530280193e-43,3.902525240748572e-43,0.34098641569132115,0.2836423240579028,1.2466234843996857,0.4446700095382549,-0.5472345555418826,0.0,0.7112330306240918,False,False,False,False,False
2,8,3,2.5,3.0,0.85,1.0,0.08,0.12,4.366108908639987e-40,2.3506340188266967e-41,1.3098326725919961e-42,7.051902056480092e-44,345,0,2.383939891201397e-40,2.0076395590823648e-41,7.151819673604192e-43,6.022918677247095e-44,141,0,1.209123349538232e-42,6.2920618235380194e-43,7.618645697973459e-43,8.489763210124902e-43,1.8813288886257913e-43,3.2555808194095112e-43,0.9231128332945971,0.5837696782160696,1.187077358991414,0.46605821531183284,0.6642245484765652,0.6642245484765652,1.24338093140278,False,False,False,False,False
2,8,4,2.5,3.0,0.85,1.0,0.12,0.16,3.9358257118464794e-40,2.2318020082141607e-41,1.1807477135539444e-42,6.695406024642485e-44,311,0,2.164144014707651e-40,1.9128511353300743e-41,6.492432044122956e-43,5.738553405990225e-44,128,0,6.692974429137817e-43,2.77813835413332e-43,3.6699809865433165e-43,1.675941693222005e-42,3.0969866817709363e-43,7.504746919147567e-43,0.5668420402011676,0.3124759509200622,2.5813773356920877,1.1782253626813424,-1.4089521919149273,0.0,1.3108873483383776,False,False,False,False,False
2,8,5,2.5,3.0,0.85,1.0,0.16,0.24,4.948256763125319e-40,1.7694930059003807e-41,2.968954057875192e-42,1.0616958035402283e-43,782,0,2.476930454333367e-40,1.4470382221099527e-41,1.4861582726000198e-42,8.682229332659718e-44,293,0,2.3535152090131333e-42,6.393615999692941e-43,1.0091406639213162e-42,2.5737021602137632e-42,3.810807094024304e-43,8.906412413646898e-43,0.792708530726638,0.3410777214280025,1.7317820098064627,0.6077708480981788,-0.1283058429862669,0.0,0.9009690232767101,False,False,False,False,False
2,8,6,2.5,3.0,0.85,1.0,0.24,0.32,7.523628249815859e-40,2.181907831805721e-41,4.5141769498895156e-42,1.3091446990834332e-43,1189,0,3.778798338180937e-40,1.7873102834594664e-41,2.267279002908563e-42,1.0723861700756805e-43,447,0,4.0466178681645597e-42,1.0122186795632928e-42,1.22622701027096e-42,5.667244417705795e-42,6.8143105711916635e-43,1.6026393405242138e-42,0.8964242902050175,0.2728802824311748,2.4995796328707716,0.7166746403366904,-0.6759011420248568,0.0,0.8866859284498461,False,False,False,False,False
2,8,7,2.5,3.0,0.85,1.0,0.32,0.4,1.2718665081690394e-39,2.8368965723479464e-41,7.631199049014237e-42,1.7021379434087684e-43,2010,0,6.128923479152527e-40,2.2762250362450035e-41,3.677354087491517e-42,1.3657350217470024e-43,725,0,8.451560301992021e-42,1.875490595981255e-42,2.3518467716440428e-42,7.569344936016391e-42,8.706260832137285e-43,1.1958870518606427e-42,1.1075009638339541,0.30917680618579646,2.05836717268088,0.33406741913382937,0.1749206436187003,0.1749206436187003,0.69454546788263,False,False,False,False,False
2,8,8,2.5,3.0,0.85,1.0,0.4,0.6,1.6834197305138872e-39,2.06418652712619e-41,2.525129595770831e-41,3.096279790689285e-43,6651,0,8.365769206854265e-40,1.6819226980155424e-41,1.2548653810281398e-41,2.5228840470233137e-43,2474,0,2.5112826296070955e-41,4.836831945094512e-42,5.960244639298252e-42,1.40579080634197e-41,1.747377169628437e-42,4.892238702751709e-42,0.9945163344539121,0.23635197965358287,1.1202722041707562,0.3905116832761782,0.8711788468470072,0.8711788468470072,0.6048661069834422,False,False,False,False,False
2,8,9,2.5,3.0,0.85,1.0,0.6,0.799,1.0414303326471254e-39,1.6276323144507228e-41,1.5543347714758356e-41,2.429241229317705e-43,4094,0,5.8351684567415765e-40,1.4082126806364072e-41,8.708988921686808e-42,2.101757425849839e-43,1717,0,1.4858466206560566e-41,5.160619666833156e-42,6.385890545665136e-42,3.0493095630243786e-42,9.095216532755129e-43,2.0893844591137064e-42,0.9559373231065598,0.4111155179567143,0.350133590758291,0.2400600132490693,1.5500909836789003,1.5500909836789003,0.8476784671279407,False,False,False,False,False
3,0,0,3.0,3.5,0.0,0.15,0.0,0.02,1.3769062297392188e-39,5.903436756854556e-41,2.065359344608829e-42,8.855155135281837e-44,544,0,5.410360036769129e-40,4.277265169435697e-41,8.115540055153694e-43,6.415897754153545e-44,160,0,5.6729803293107085e-42,8.661272547334948e-43,1.0928049307886456e-42,2.640376532993501e-42,2.5079096175283305e-43,3.2613582215480697e-43,2.7467279939051714,0.5420584304074487,3.2534822267518178,0.47713028590393075,2.249719034767114,2.249719034767114,1.1712376074664164,False,False,False,False,False
3,0,1,3.0,3.5,0.0,0.15,0.02,0.04,1.8375623580710905e-39,6.81983355730243e-41,2.7563435371066352e-42,1.0229750335953646e-43,726,0,8.318428556532535e-40,5.303636336926222e-41,1.2477642834798805e-42,7.955454505389336e-44,246,0,2.3378366018358738e-42,6.161303466320564e-43,7.666341376766582e-43,1.24342684728257e-42,1.6464064985696612e-43,1.9900984095304976e-43,0.8481659018055228,0.27991011079920963,0.9965238336641485,0.17168252473381668,0.7026610070980244,0.7026610070980244,0.5794418853219597,False,False,False,False,False
3,0,2,3.0,3.5,0.0,0.15,0.04,0.08,1.0921599965670459e-39,3.7177558645792387e-41,3.276479989701138e-42,1.115326759373772e-43,863,0,4.869324033092216e-40,2.8692767029951124e-41,1.4607972099276648e-42,8.607830108985337e-44,288,0,5.858887178656328e-43,2.5191448287094227e-43,2.7099032313183052e-43,8.70015902992892e-43,1.462579246365964e-43,1.8456946614120817e-43,0.1788165103120542,0.0829314480419571,0.5955760985030722,0.1311318662687401,-0.22992847041375197,0.0,0.2086253902014878,False,False,False,False,False
3,0,3,3.0,3.5,0.0,0.15,0.08,0.12,4.011758040692395e-40,2.2532277987962436e-41,1.2035274122077182e-42,6.759683396388729e-44,317,0,1.4709416349966071e-40,1.577014964894663e-41,4.412824904989821e-43,4.731044894683989e-44,87,0,9.182089864241095e-43,3.4188506864291656e-43,4.057452180707232e-43,6.4600131559193675e-43,1.2420949381403993e-43,1.529209779819172e-43,0.7629315104171759,0.3398423378267602,1.4639178519443814,0.3804223103245155,0.0754256754578011,0.0754256754578011,0.7696352157686004,False,False,False,False,False
3,0,4,3.0,3.5,0.0,0.15,0.12,0.16,3.6320963964628284e-40,2.143958713751544e-41,1.089628918938849e-42,6.431876141254632e-44,287,0,1.6907375114903523e-40,1.6907375114903522e-41,5.072212534471058e-43,5.07221253447106e-44,100,0,1.0904880167447941e-42,4.65624996016329e-43,5.214799664005916e-43,8.178941903651614e-43,1.6307938451377885e-43,1.9619460530391616e-43,1.0007884315394104,0.482217109181986,1.6124998406646092,0.4190679776992399,0.40084070335892696,0.40084070335892696,1.0398367937716158,False,False,False,False,False
3,0,5,3.0,3.5,0.0,0.15,0.16,0.24,4.100345757679293e-40,1.6107679391469556e-41,2.460207454607576e-42,9.664607634881733e-44,648,0,2.1387829520352967e-40,1.3446413213087996e-41,1.2832697712211778e-42,8.067847927852796e-44,253,0,1.7868861319339986e-42,6.819513026754989e-43,7.518992890604692e-43,9.730274662787937e-43,2.1327657325439306e-43,2.6145624332875838e-43,0.726315225404039,0.30695331067957515,0.758240775322594,0.209244695806179,0.6950036283685331,0.6950036283685331,0.641704002280228,False,False,False,False,False
