# hA2018/hA2025 INTRANUKE pi+ FSI TGraph2D points (archival), extracted
# from hA_TGraphs_2D/TGraphs_{2018,2025}.root by scripts/extract_ha_tgraphs.py.
# model=2018: value = fate fraction(A, KE[MeV]).
# model=2025: value = log(cross section).
# The runtime table is ha_pion_fsi_weights_A40.csv.
model,graph,fate,A,KE,value
2018,TfracPipA_Inelas,inel,7.0,550.0,0.186133
2018,TfracPipA_Inelas,inel,7.0,600.0,0.161772
2018,TfracPipA_Inelas,inel,7.0,650.0,0.136745
2018,TfracPipA_Inelas,inel,7.0,700.0,0.118878
2018,TfracPipA_Inelas,inel,7.0,750.0,0.109989
2018,TfracPipA_Inelas,inel,7.0,800.0,0.106114
2018,TfracPipA_Inelas,inel,7.0,850.0,0.103925
2018,TfracPipA_Inelas,inel,7.0,900.0,0.0998333
2018,TfracPipA_Inelas,inel,7.0,950.0,0.0948261
2018,TfracPipA_Inelas,inel,7.0,1000.0,0.0902067
2018,TfracPipA_Inelas,inel,7.0,315.0,0.42445
2018,TfracPipA_Inelas,inel,9.0,0.0,0.398058
2018,TfracPipA_Inelas,inel,9.0,50.0,0.333215
2018,TfracPipA_Inelas,inel,9.0,100.0,0.245123
2018,TfracPipA_Inelas,inel,9.0,150.0,0.224559
2018,TfracPipA_Inelas,inel,9.0,200.0,0.21261
2018,TfracPipA_Inelas,inel,9.0,250.0,0.2099
2018,TfracPipA_Inelas,inel,9.0,300.0,0.203283
2018,TfracPipA_Inelas,inel,9.0,350.0,0.204864
2018,TfracPipA_Inelas,inel,9.0,400.0,0.206855
2018,TfracPipA_Inelas,inel,9.0,450.0,0.205117
2018,TfracPipA_Inelas,inel,9.0,500.0,0.199755
2018,TfracPipA_Inelas,inel,9.0,550.0,0.184232
2018,TfracPipA_Inelas,inel,9.0,600.0,0.160286
2018,TfracPipA_Inelas,inel,9.0,650.0,0.135617
2018,TfracPipA_Inelas,inel,9.0,700.0,0.117979
2018,TfracPipA_Inelas,inel,9.0,750.0,0.109211
2018,TfracPipA_Inelas,inel,9.0,800.0,0.105397
2018,TfracPipA_Inelas,inel,9.0,850.0,0.103263
2018,TfracPipA_Inelas,inel,9.0,900.0,0.0992294
2018,TfracPipA_Inelas,inel,9.0,950.0,0.0942811
2018,TfracPipA_Inelas,inel,9.0,1000.0,0.0897055
2018,TfracPipA_Inelas,inel,12.0,125.0,0.334
2018,TfracPipA_Inelas,inel,12.0,165.0,0.309
2018,TfracPipA_Inelas,inel,12.0,205.0,0.335
2018,TfracPipA_Inelas,inel,12.0,245.0,0.406
2018,TfracPipA_Inelas,inel,12.0,315.0,0.449
2018,TfracPipA_Inelas,inel,12.0,0.0,0.363636
2018,TfracPipA_Inelas,inel,12.0,50.0,0.302632
2018,TfracPipA_Inelas,inel,12.0,100.0,0.23981
2018,TfracPipA_Inelas,inel,12.0,150.0,0.220044
2018,TfracPipA_Inelas,inel,12.0,200.0,0.20887
2018,TfracPipA_Inelas,inel,12.0,250.0,0.20662
2018,TfracPipA_Inelas,inel,12.0,300.0,0.20022
2018,TfracPipA_Inelas,inel,12.0,350.0,0.201903
2018,TfracPipA_Inelas,inel,12.0,400.0,0.203903
2018,TfracPipA_Inelas,inel,12.0,450.0,0.202271
2018,TfracPipA_Inelas,inel,12.0,500.0,0.197134
2018,TfracPipA_Inelas,inel,12.0,550.0,0.182
2018,TfracPipA_Inelas,inel,12.0,600.0,0.158536
2018,TfracPipA_Inelas,inel,12.0,650.0,0.134286
2018,TfracPipA_Inelas,inel,12.0,700.0,0.116917
2018,TfracPipA_Inelas,inel,12.0,750.0,0.10829
2018,TfracPipA_Inelas,inel,12.0,800.0,0.104548
2018,TfracPipA_Inelas,inel,12.0,850.0,0.102479
2018,TfracPipA_Inelas,inel,12.0,900.0,0.0985132
2018,TfracPipA_Inelas,inel,12.0,950.0,0.0936345
2018,TfracPipA_Inelas,inel,12.0,1000.0,0.0891106
2018,TfracPipA_Inelas,inel,12.0,67.0,0.274976
2018,TfracPipA_Inelas,inel,12.0,85.0,0.372549
2018,TfracPipA_Inelas,inel,12.0,100.0,0.694963
2018,TfracPipA_Inelas,inel,16.0,0.0,0.32975
2018,TfracPipA_Inelas,inel,16.0,50.0,0.272869
2018,TfracPipA_Inelas,inel,16.0,100.0,0.234458
2018,TfracPipA_Inelas,inel,16.0,150.0,0.215481
2018,TfracPipA_Inelas,inel,16.0,200.0,0.205071
2018,TfracPipA_Inelas,inel,16.0,250.0,0.203276
2018,TfracPipA_Inelas,inel,16.0,300.0,0.197093
2018,TfracPipA_Inelas,inel,16.0,350.0,0.198875
2018,TfracPipA_Inelas,inel,16.0,400.0,0.200883
2018,TfracPipA_Inelas,inel,16.0,450.0,0.199359
2018,TfracPipA_Inelas,inel,16.0,500.0,0.194447
2018,TfracPipA_Inelas,inel,16.0,550.0,0.179706
2018,TfracPipA_Inelas,inel,16.0,600.0,0.156734
2018,TfracPipA_Inelas,inel,16.0,650.0,0.132911
2018,TfracPipA_Inelas,inel,16.0,700.0,0.115819
2018,TfracPipA_Inelas,inel,16.0,750.0,0.107337
2018,TfracPipA_Inelas,inel,16.0,800.0,0.103669
2018,TfracPipA_Inelas,inel,16.0,850.0,0.101666
2018,TfracPipA_Inelas,inel,16.0,900.0,0.09777
2018,TfracPipA_Inelas,inel,16.0,950.0,0.0929631
2018,TfracPipA_Inelas,inel,16.0,1000.0,0.0884925
2018,TfracPipA_Inelas,inel,27.0,125.0,0.3
2018,TfracPipA_Inelas,inel,27.0,205.0,0.253
2018,TfracPipA_Inelas,inel,27.0,245.0,0.308
2018,TfracPipA_Inelas,inel,27.0,315.0,0.379
2018,TfracPipA_Inelas,inel,27.0,165.0,0.2698
2018,TfracPipA_Inelas,inel,40.0,67.0,0.19162
2018,TfracPipA_Inelas,inel,40.0,85.0,0.33274
2018,TfracPipA_Inelas,inel,40.0,100.0,0.460636
2018,TfracPipA_Inelas,inel,48.0,0.0,0.212943
2018,TfracPipA_Inelas,inel,48.0,50.0,0.172821
2018,TfracPipA_Inelas,inel,48.0,100.0,0.213785
2018,TfracPipA_Inelas,inel,48.0,150.0,0.197715
2018,TfracPipA_Inelas,inel,48.0,200.0,0.190091
2018,TfracPipA_Inelas,inel,48.0,250.0,0.189954
2018,TfracPipA_Inelas,inel,48.0,300.0,0.184599
2018,TfracPipA_Inelas,inel,48.0,350.0,0.186742
2018,TfracPipA_Inelas,inel,48.0,400.0,0.188771
2018,TfracPipA_Inelas,inel,48.0,450.0,0.18765
2018,TfracPipA_Inelas,inel,48.0,500.0,0.183603
2018,TfracPipA_Inelas,inel,48.0,550.0,0.170402
2018,TfracPipA_Inelas,inel,48.0,600.0,0.149376
2018,TfracPipA_Inelas,inel,48.0,650.0,0.127268
2018,TfracPipA_Inelas,inel,48.0,700.0,0.11129
2018,TfracPipA_Inelas,inel,48.0,750.0,0.103394
2018,TfracPipA_Inelas,inel,48.0,800.0,0.100025
2018,TfracPipA_Inelas,inel,48.0,850.0,0.0982867
2018,TfracPipA_Inelas,inel,48.0,900.0,0.0946755
2018,TfracPipA_Inelas,inel,48.0,950.0,0.0901617
2018,TfracPipA_Inelas,inel,48.0,1000.0,0.0859107
2018,TfracPipA_Inelas,inel,56.0,125.0,0.336
2018,TfracPipA_Inelas,inel,56.0,165.0,0.258
2018,TfracPipA_Inelas,inel,56.0,205.0,0.206
2018,TfracPipA_Inelas,inel,56.0,245.0,0.267
2018,TfracPipA_Inelas,inel,56.0,315.0,0.278
2018,TfracPipA_Inelas,inel,56.0,0.0,0.198806
2018,TfracPipA_Inelas,inel,56.0,50.0,0.160973
2018,TfracPipA_Inelas,inel,56.0,100.0,0.210869
2018,TfracPipA_Inelas,inel,56.0,150.0,0.195192
2018,TfracPipA_Inelas,inel,56.0,200.0,0.187938
2018,TfracPipA_Inelas,inel,56.0,250.0,0.188022
2018,TfracPipA_Inelas,inel,56.0,300.0,0.182782
2018,TfracPipA_Inelas,inel,56.0,350.0,0.184972
2018,TfracPipA_Inelas,inel,56.0,400.0,0.187003
2018,TfracPipA_Inelas,inel,56.0,450.0,0.185938
2018,TfracPipA_Inelas,inel,56.0,500.0,0.182011
2018,TfracPipA_Inelas,inel,56.0,550.0,0.16903
2018,TfracPipA_Inelas,inel,56.0,600.0,0.148285
2018,TfracPipA_Inelas,inel,56.0,650.0,0.126426
2018,TfracPipA_Inelas,inel,56.0,700.0,0.110612
2018,TfracPipA_Inelas,inel,56.0,750.0,0.102801
2018,TfracPipA_Inelas,inel,56.0,800.0,0.099477
2018,TfracPipA_Inelas,inel,56.0,850.0,0.0977771
2018,TfracPipA_Inelas,inel,56.0,900.0,0.0942079
2018,TfracPipA_Inelas,inel,56.0,950.0,0.0897377
2018,TfracPipA_Inelas,inel,56.0,1000.0,0.0855195
2018,TfracPipA_Inelas,inel,58.0,0.0,0.195677
2018,TfracPipA_Inelas,inel,58.0,50.0,0.158358
2018,TfracPipA_Inelas,inel,58.0,100.0,0.210206
2018,TfracPipA_Inelas,inel,58.0,150.0,0.194617
2018,TfracPipA_Inelas,inel,58.0,200.0,0.187447
2018,TfracPipA_Inelas,inel,58.0,250.0,0.18758
2018,TfracPipA_Inelas,inel,58.0,300.0,0.182366
2018,TfracPipA_Inelas,inel,58.0,350.0,0.184567
2018,TfracPipA_Inelas,inel,58.0,400.0,0.186598
2018,TfracPipA_Inelas,inel,58.0,450.0,0.185546
2018,TfracPipA_Inelas,inel,58.0,500.0,0.181647
2018,TfracPipA_Inelas,inel,58.0,550.0,0.168715
2018,TfracPipA_Inelas,inel,58.0,600.0,0.148034
2018,TfracPipA_Inelas,inel,58.0,650.0,0.126233
2018,TfracPipA_Inelas,inel,58.0,700.0,0.110456
2018,TfracPipA_Inelas,inel,58.0,750.0,0.102665
2018,TfracPipA_Inelas,inel,58.0,800.0,0.0993509
2018,TfracPipA_Inelas,inel,58.0,850.0,0.0976599
2018,TfracPipA_Inelas,inel,58.0,900.0,0.0941003
2018,TfracPipA_Inelas,inel,58.0,950.0,0.0896401
2018,TfracPipA_Inelas,inel,58.0,1000.0,0.0854294
2018,TfracPipA_Inelas,inel,63.0,0.0,0.188436
2018,TfracPipA_Inelas,inel,63.0,50.0,0.152318
2018,TfracPipA_Inelas,inel,63.0,100.0,0.208641
2018,TfracPipA_Inelas,inel,63.0,150.0,0.19326
2018,TfracPipA_Inelas,inel,63.0,200.0,0.186286
2018,TfracPipA_Inelas,inel,63.0,250.0,0.186536
2018,TfracPipA_Inelas,inel,63.0,300.0,0.181384
2018,TfracPipA_Inelas,inel,63.0,350.0,0.18361
2018,TfracPipA_Inelas,inel,63.0,400.0,0.185642
2018,TfracPipA_Inelas,inel,63.0,450.0,0.184619
2018,TfracPipA_Inelas,inel,63.0,500.0,0.180784
2018,TfracPipA_Inelas,inel,63.0,550.0,0.167971
2018,TfracPipA_Inelas,inel,63.0,600.0,0.147441
2018,TfracPipA_Inelas,inel,63.0,650.0,0.125775
2018,TfracPipA_Inelas,inel,63.0,700.0,0.110087
2018,TfracPipA_Inelas,inel,63.0,750.0,0.102342
2018,TfracPipA_Inelas,inel,63.0,800.0,0.0990519
2018,TfracPipA_Inelas,inel,63.0,850.0,0.0973818
2018,TfracPipA_Inelas,inel,63.0,900.0,0.093845
2018,TfracPipA_Inelas,inel,63.0,950.0,0.0894084
2018,TfracPipA_Inelas,inel,63.0,1000.0,0.0852156
2018,TfracPipA_Inelas,inel,93.0,125.0,0.253
2018,TfracPipA_Inelas,inel,93.0,165.0,0.221
2018,TfracPipA_Inelas,inel,93.0,205.0,0.258
2018,TfracPipA_Inelas,inel,93.0,245.0,0.307
2018,TfracPipA_Inelas,inel,93.0,315.0,0.29
2018,TfracPipA_Inelas,inel,93.0,0.0,0.156869
2018,TfracPipA_Inelas,inel,93.0,50.0,0.126148
2018,TfracPipA_Inelas,inel,93.0,100.0,0.20128
2018,TfracPipA_Inelas,inel,93.0,150.0,0.18686
2018,TfracPipA_Inelas,inel,93.0,200.0,0.180786
2018,TfracPipA_Inelas,inel,93.0,250.0,0.18157
2018,TfracPipA_Inelas,inel,93.0,300.0,0.176705
2018,TfracPipA_Inelas,inel,93.0,350.0,0.179045
2018,TfracPipA_Inelas,inel,93.0,400.0,0.181078
2018,TfracPipA_Inelas,inel,93.0,450.0,0.180194
2018,TfracPipA_Inelas,inel,93.0,500.0,0.176661
2018,TfracPipA_Inelas,inel,93.0,550.0,0.164405
2018,TfracPipA_Inelas,inel,93.0,600.0,0.144593
2018,TfracPipA_Inelas,inel,93.0,650.0,0.123571
2018,TfracPipA_Inelas,inel,93.0,700.0,0.108306
2018,TfracPipA_Inelas,inel,93.0,750.0,0.100785
2018,TfracPipA_Inelas,inel,93.0,800.0,0.0976077
2018,TfracPipA_Inelas,inel,93.0,850.0,0.0960376
2018,TfracPipA_Inelas,inel,93.0,900.0,0.0926101
2018,TfracPipA_Inelas,inel,93.0,950.0,0.0882871
2018,TfracPipA_Inelas,inel,93.0,1000.0,0.0841802
2018,TfracPipA_Inelas,inel,120.0,0.0,0.138473
2018,TfracPipA_Inelas,inel,120.0,50.0,0.111021
2018,TfracPipA_Inelas,inel,120.0,100.0,0.196472
2018,TfracPipA_Inelas,inel,120.0,150.0,0.182665
2018,TfracPipA_Inelas,inel,120.0,200.0,0.177158
2018,TfracPipA_Inelas,inel,120.0,250.0,0.178278
2018,TfracPipA_Inelas,inel,120.0,300.0,0.1736
2018,TfracPipA_Inelas,inel,120.0,350.0,0.17601
2018,TfracPipA_Inelas,inel,120.0,400.0,0.178043
2018,TfracPipA_Inelas,inel,120.0,450.0,0.177247
2018,TfracPipA_Inelas,inel,120.0,500.0,0.17391
2018,TfracPipA_Inelas,inel,120.0,550.0,0.162019
2018,TfracPipA_Inelas,inel,120.0,600.0,0.142682
2018,TfracPipA_Inelas,inel,120.0,650.0,0.122087
2018,TfracPipA_Inelas,inel,120.0,700.0,0.107105
2018,TfracPipA_Inelas,inel,120.0,750.0,0.0997322
2018,TfracPipA_Inelas,inel,120.0,800.0,0.0966308
2018,TfracPipA_Inelas,inel,120.0,850.0,0.095127
2018,TfracPipA_Inelas,inel,120.0,900.0,0.0917726
2018,TfracPipA_Inelas,inel,120.0,950.0,0.0875259
2018,TfracPipA_Inelas,inel,120.0,1000.0,0.0834768
2018,TfracPipA_Inelas,inel,120.0,67.0,0.185942
2018,TfracPipA_Inelas,inel,120.0,85.0,0.242681
2018,TfracPipA_Inelas,inel,120.0,100.0,0.305789
2018,TfracPipA_Inelas,inel,165.0,0.0,0.11794
2018,TfracPipA_Inelas,inel,165.0,50.0,0.0942437
2018,TfracPipA_Inelas,inel,165.0,100.0,0.190487
2018,TfracPipA_Inelas,inel,165.0,150.0,0.177424
2018,TfracPipA_Inelas,inel,165.0,200.0,0.172602
2018,TfracPipA_Inelas,inel,165.0,250.0,0.174125
2018,TfracPipA_Inelas,inel,165.0,300.0,0.169678
2018,TfracPipA_Inelas,inel,165.0,350.0,0.172171
2018,TfracPipA_Inelas,inel,165.0,400.0,0.174201
2018,TfracPipA_Inelas,inel,165.0,450.0,0.173515
2018,TfracPipA_Inelas,inel,165.0,500.0,0.17042
2018,TfracPipA_Inelas,inel,165.0,550.0,0.158984
2018,TfracPipA_Inelas,inel,165.0,600.0,0.140244
2018,TfracPipA_Inelas,inel,165.0,650.0,0.120189
2018,TfracPipA_Inelas,inel,165.0,700.0,0.105564
2018,TfracPipA_Inelas,inel,165.0,750.0,0.0983805
2018,TfracPipA_Inelas,inel,165.0,800.0,0.0953749
2018,TfracPipA_Inelas,inel,165.0,850.0,0.093955
2018,TfracPipA_Inelas,inel,165.0,900.0,0.0906936
2018,TfracPipA_Inelas,inel,165.0,950.0,0.0865442
2018,TfracPipA_Inelas,inel,165.0,1000.0,0.0825691
2018,TfracPipA_Inelas,inel,181.0,0.0,0.112465
2018,TfracPipA_Inelas,inel,181.0,50.0,0.0897889
2018,TfracPipA_Inelas,inel,181.0,100.0,0.188753
2018,TfracPipA_Inelas,inel,181.0,150.0,0.175903
2018,TfracPipA_Inelas,inel,181.0,200.0,0.171273
2018,TfracPipA_Inelas,inel,181.0,250.0,0.17291
2018,TfracPipA_Inelas,inel,181.0,300.0,0.16853
2018,TfracPipA_Inelas,inel,181.0,350.0,0.171046
2018,TfracPipA_Inelas,inel,181.0,400.0,0.173075
2018,TfracPipA_Inelas,inel,181.0,450.0,0.17242
2018,TfracPipA_Inelas,inel,181.0,500.0,0.169394
2018,TfracPipA_Inelas,inel,181.0,550.0,0.158091
2018,TfracPipA_Inelas,inel,181.0,600.0,0.139525
2018,TfracPipA_Inelas,inel,181.0,650.0,0.119628
2018,TfracPipA_Inelas,inel,181.0,700.0,0.105108
2018,TfracPipA_Inelas,inel,181.0,750.0,0.09798
2018,TfracPipA_Inelas,inel,181.0,800.0,0.0950026
2018,TfracPipA_Inelas,inel,181.0,850.0,0.0936073
2018,TfracPipA_Inelas,inel,181.0,900.0,0.0903732
2018,TfracPipA_Inelas,inel,181.0,950.0,0.0862524
2018,TfracPipA_Inelas,inel,181.0,1000.0,0.0822993
2018,TfracPipA_Inelas,inel,208.0,67.0,0.0841394
2018,TfracPipA_Inelas,inel,208.0,85.0,0.0776725
2018,TfracPipA_Inelas,inel,208.0,100.0,0.229514
2018,TfracPipA_Inelas,inel,209.0,165.0,0.175
2018,TfracPipA_Inelas,inel,209.0,315.0,0.294
2018,TfracPipA_Inelas,inel,209.0,0.0,0.104379
2018,TfracPipA_Inelas,inel,209.0,50.0,0.0832245
2018,TfracPipA_Inelas,inel,209.0,100.0,0.186064
2018,TfracPipA_Inelas,inel,209.0,150.0,0.17354
2018,TfracPipA_Inelas,inel,209.0,200.0,0.169206
2018,TfracPipA_Inelas,inel,209.0,250.0,0.171016
2018,TfracPipA_Inelas,inel,209.0,300.0,0.166738
2018,TfracPipA_Inelas,inel,209.0,350.0,0.16929
2018,TfracPipA_Inelas,inel,209.0,400.0,0.171317
2018,TfracPipA_Inelas,inel,209.0,450.0,0.17071
2018,TfracPipA_Inelas,inel,209.0,500.0,0.167792
2018,TfracPipA_Inelas,inel,209.0,550.0,0.156694
2018,TfracPipA_Inelas,inel,209.0,600.0,0.138398
2018,TfracPipA_Inelas,inel,209.0,650.0,0.118748
2018,TfracPipA_Inelas,inel,209.0,700.0,0.104393
2018,TfracPipA_Inelas,inel,209.0,750.0,0.0973509
2018,TfracPipA_Inelas,inel,209.0,800.0,0.0944175
2018,TfracPipA_Inelas,inel,209.0,850.0,0.0930605
2018,TfracPipA_Inelas,inel,209.0,900.0,0.0898692
2018,TfracPipA_Inelas,inel,209.0,950.0,0.0857933
2018,TfracPipA_Inelas,inel,209.0,1000.0,0.0818745
2018,TfracPipA_Inelas,inel,209.0,125.0,0.2464
2018,TfracPipA_Inelas,inel,209.0,205.0,0.2484
2018,TfracPipA_Inelas,inel,209.0,245.0,0.2601
2018,TfracPipA_PiPro,pipro,1.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,1.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,1.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,1.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,1.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,1.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,1.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,1.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,1.0,400.0,0.285788
2018,TfracPipA_PiPro,pipro,1.0,450.0,0.580361
2018,TfracPipA_PiPro,pipro,1.0,500.0,0.599014
2018,TfracPipA_PiPro,pipro,1.0,550.0,0.632656
2018,TfracPipA_PiPro,pipro,1.0,600.0,0.678013
2018,TfracPipA_PiPro,pipro,1.0,650.0,0.721806
2018,TfracPipA_PiPro,pipro,1.0,700.0,0.753141
2018,TfracPipA_PiPro,pipro,1.0,750.0,0.771095
2018,TfracPipA_PiPro,pipro,1.0,800.0,0.780833
2018,TfracPipA_PiPro,pipro,1.0,850.0,0.789903
2018,TfracPipA_PiPro,pipro,1.0,900.0,0.799716
2018,TfracPipA_PiPro,pipro,1.0,950.0,0.810173
2018,TfracPipA_PiPro,pipro,1.0,1000.0,0.818254
2018,TfracPipA_PiPro,pipro,2.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,2.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,2.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,2.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,2.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,2.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,2.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,2.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,2.0,400.0,0.27834
2018,TfracPipA_PiPro,pipro,2.0,450.0,0.565695
2018,TfracPipA_PiPro,pipro,2.0,500.0,0.584759
2018,TfracPipA_PiPro,pipro,2.0,550.0,0.618833
2018,TfracPipA_PiPro,pipro,2.0,600.0,0.66476
2018,TfracPipA_PiPro,pipro,2.0,650.0,0.709198
2018,TfracPipA_PiPro,pipro,2.0,700.0,0.741135
2018,TfracPipA_PiPro,pipro,2.0,750.0,0.75962
2018,TfracPipA_PiPro,pipro,2.0,800.0,0.769761
2018,TfracPipA_PiPro,pipro,2.0,850.0,0.779366
2018,TfracPipA_PiPro,pipro,2.0,900.0,0.7896
2018,TfracPipA_PiPro,pipro,2.0,950.0,0.800454
2018,TfracPipA_PiPro,pipro,2.0,1000.0,0.808775
2018,TfracPipA_PiPro,pipro,3.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,3.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,3.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,3.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,3.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,3.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,3.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,3.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,3.0,400.0,0.273735
2018,TfracPipA_PiPro,pipro,3.0,450.0,0.556615
2018,TfracPipA_PiPro,pipro,3.0,500.0,0.575912
2018,TfracPipA_PiPro,pipro,3.0,550.0,0.610228
2018,TfracPipA_PiPro,pipro,3.0,600.0,0.656476
2018,TfracPipA_PiPro,pipro,3.0,650.0,0.701292
2018,TfracPipA_PiPro,pipro,3.0,700.0,0.733587
2018,TfracPipA_PiPro,pipro,3.0,750.0,0.752394
2018,TfracPipA_PiPro,pipro,3.0,800.0,0.76278
2018,TfracPipA_PiPro,pipro,3.0,850.0,0.772713
2018,TfracPipA_PiPro,pipro,3.0,900.0,0.783205
2018,TfracPipA_PiPro,pipro,3.0,950.0,0.794304
2018,TfracPipA_PiPro,pipro,3.0,1000.0,0.802772
2018,TfracPipA_PiPro,pipro,4.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,4.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,4.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,4.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,4.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,4.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,4.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,4.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,4.0,400.0,0.270358
2018,TfracPipA_PiPro,pipro,4.0,450.0,0.54995
2018,TfracPipA_PiPro,pipro,4.0,500.0,0.569407
2018,TfracPipA_PiPro,pipro,4.0,550.0,0.603886
2018,TfracPipA_PiPro,pipro,4.0,600.0,0.650357
2018,TfracPipA_PiPro,pipro,4.0,650.0,0.695438
2018,TfracPipA_PiPro,pipro,4.0,700.0,0.727988
2018,TfracPipA_PiPro,pipro,4.0,750.0,0.747027
2018,TfracPipA_PiPro,pipro,4.0,800.0,0.757592
2018,TfracPipA_PiPro,pipro,4.0,850.0,0.767764
2018,TfracPipA_PiPro,pipro,4.0,900.0,0.778444
2018,TfracPipA_PiPro,pipro,4.0,950.0,0.789722
2018,TfracPipA_PiPro,pipro,4.0,1000.0,0.798298
2018,TfracPipA_PiPro,pipro,7.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,7.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,7.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,7.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,7.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,7.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,7.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,7.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,7.0,400.0,0.26353
2018,TfracPipA_PiPro,pipro,7.0,450.0,0.536459
2018,TfracPipA_PiPro,pipro,7.0,500.0,0.556214
2018,TfracPipA_PiPro,pipro,7.0,550.0,0.590989
2018,TfracPipA_PiPro,pipro,7.0,600.0,0.637871
2018,TfracPipA_PiPro,pipro,7.0,650.0,0.683456
2018,TfracPipA_PiPro,pipro,7.0,700.0,0.716505
2018,TfracPipA_PiPro,pipro,7.0,750.0,0.736003
2018,TfracPipA_PiPro,pipro,7.0,800.0,0.746923
2018,TfracPipA_PiPro,pipro,7.0,850.0,0.757575
2018,TfracPipA_PiPro,pipro,7.0,900.0,0.768632
2018,TfracPipA_PiPro,pipro,7.0,950.0,0.78027
2018,TfracPipA_PiPro,pipro,7.0,1000.0,0.789063
2018,TfracPipA_PiPro,pipro,9.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,9.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,9.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,9.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,9.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,9.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,9.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,9.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,9.0,400.0,0.260355
2018,TfracPipA_PiPro,pipro,9.0,450.0,0.530179
2018,TfracPipA_PiPro,pipro,9.0,500.0,0.55006
2018,TfracPipA_PiPro,pipro,9.0,550.0,0.584956
2018,TfracPipA_PiPro,pipro,9.0,600.0,0.632011
2018,TfracPipA_PiPro,pipro,9.0,650.0,0.677817
2018,TfracPipA_PiPro,pipro,9.0,700.0,0.711088
2018,TfracPipA_PiPro,pipro,9.0,750.0,0.730795
2018,TfracPipA_PiPro,pipro,9.0,800.0,0.741878
2018,TfracPipA_PiPro,pipro,9.0,850.0,0.75275
2018,TfracPipA_PiPro,pipro,9.0,900.0,0.763982
2018,TfracPipA_PiPro,pipro,9.0,950.0,0.775786
2018,TfracPipA_PiPro,pipro,9.0,1000.0,0.784679
2018,TfracPipA_PiPro,pipro,12.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,12.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,12.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,12.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,12.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,12.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,12.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,12.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,12.0,400.0,0.256639
2018,TfracPipA_PiPro,pipro,12.0,450.0,0.522824
2018,TfracPipA_PiPro,pipro,12.0,500.0,0.542842
2018,TfracPipA_PiPro,pipro,12.0,550.0,0.577867
2018,TfracPipA_PiPro,pipro,12.0,600.0,0.625111
2018,TfracPipA_PiPro,pipro,12.0,650.0,0.671162
2018,TfracPipA_PiPro,pipro,12.0,700.0,0.704686
