# hA2018 -> hA2025 pi+ FSI fate-fraction weights at A = 40,
# tabulated from hA_TGraphs_2D/*.root with ROOT TGraph2D::Interpolate
# via the reference hA2025Reweighter (scripts/extract_ha_tgraphs.py).
# frac2018/frac2025: renormalized fate fractions; weight = f25/f18,
# set to 1 where f18 < 1e-06 (unmeasured / roundoff region).
# KE in MeV, clamped by the calculator to [1, 999].
KE,fate,frac2018,frac2025,weight
151.0,abs,0.5201323834408506,0.4503186001120859,0.8657768953609022
151.0,inel,0.36761547194214034,0.45786353920342304,1.2454958350487682
151.0,pipro,0.0,0.008853266020613247,1.0
151.5,cex,0.10942177942558601,0.08305600868556545,0.7590445807184939
151.5,abs,0.5221836790974452,0.4501688047347473,0.8620889980951335
151.5,inel,0.3683945414769688,0.4578940828777258,1.2429448086878137
151.5,pipro,0.0,0.008881103701961457,1.0
152.0,cex,0.10656918086456446,0.08314750346575715,0.780220911817149
152.0,abs,0.5242510882981954,0.45001895112678264,0.8584034657660274
152.0,inel,0.36917973083724015,0.4579245186322514,1.240383694938377
152.0,pipro,0.0,0.008909026775208757,1.0
152.5,cex,0.10369408592623744,0.08323907901868778,0.8027369958003171
152.5,abs,0.5263348016568669,0.4498690392132596,0.8547202993172822
152.5,inel,0.3699711124168956,0.4579548462759509,1.237812442393914
152.5,pipro,0.0,0.008937035492101732,1.0
153.0,cex,0.1007962274381734,0.08333073535838004,0.826724744331266
153.0,abs,0.5284350128055925,0.4497190689191107,0.851039499694467
153.0,inel,0.37076875975623413,0.4579850656174311,1.2352309992852102
153.0,pipro,0.0,0.00896513010507821,1.0
153.5,cex,0.09787533398045334,0.08342247249864317,0.8523339753333915
153.5,abs,0.5305519184548539,0.4495690401691324,0.8473610678450264
153.5,inel,0.37157274756469266,0.45801517646495554,1.232639313477135
153.5,pipro,0.0,0.008993310867268792,1.0
154.0,cex,0.09493112980092612,0.08351429045307228,0.8797355580640898
154.0,abs,0.5326857184549011,0.4494189528879868,0.843685004718286
154.0,inel,0.37238315174417286,0.45804517862644234,1.2300373324653509
154.0,pipro,0.0,0.00902157803249858,1.0
154.5,cex,0.09196333472842674,0.08360618923504728,0.9091252452071403
154.5,abs,0.5348366158586456,0.4492688070001994,0.840011311265455
154.5,inel,0.3732000494129278,0.4580750719094645,1.2274250033729943
154.5,pipro,0.0,0.00904993185528876,1.0
155.0,cex,0.08897166408390025,0.08369816885773207,0.9407283736854097
155.0,abs,0.5370048169860743,0.44911860243016005,0.836339988439632
155.0,inel,0.3740235189300255,0.4581048561212497,1.2248022729473187
155.0,pipro,0.0,0.009078372590858235,1.0
155.5,cex,0.08595582858937195,0.08379022933407375,0.9748056729736886
155.5,abs,0.5391905314902224,0.44896833910212297,0.8326710371958089
155.5,inel,0.37485363992040566,0.4581345310686779,1.2221690875562943
155.5,pipro,0.0,0.009106900495125296,1.0
156.0,cex,0.08630980647858907,0.0838823706768014,0.9718753186824739
156.0,abs,0.5390639488225211,0.44881801694020657,0.8325877067471513
156.0,inel,0.37462624469888994,0.4581640965582828,1.2229898546657811
156.0,pipro,0.0,0.009135515824709213,1.0
156.5,cex,0.08919446147694803,0.08397459289842552,0.9414776602483153
156.5,abs,0.5371999726838109,0.4486676358683923,0.8351966840707052
156.5,inel,0.37360556583924104,0.45819355239625026,1.22640986722721
156.5,pipro,0.0,0.009164218836931925,1.0
157.0,cex,0.09206676862021355,0.08406689601123687,0.9131079245109914
157.0,abs,0.5353439753527126,0.4485171958105253,0.8378112325164745
157.0,inel,0.3725892560270738,0.45822289838841823,1.2298339014776152
157.0,pipro,0.0,0.009193009789819675,1.0
157.5,cex,0.09492680702212564,0.08415928002730572,0.8865702183334765
157.5,abs,0.5334959057083386,0.44836669669031515,0.8404313733111132
157.5,inel,0.3715772872695357,0.45825213434027445,1.233261962020478
157.5,pipro,0.0,0.009221888942104631,1.0
158.0,cex,0.09777465512201354,0.0842517449584808,0.8616930926868785
158.0,abs,0.5316557130655852,0.4482161384313338,0.8430571277921012
158.0,inel,0.3705696318124013,0.45828126005695885,1.236694053464589
158.0,pipro,0.0,0.009250856553226565,1.0
158.5,cex,0.10061039069196673,0.08434429081638861,0.8383258452362129
158.5,abs,0.5298233471704985,0.44806552095701707,0.8456885174084796
158.5,inel,0.3695662621375348,0.45831027534325985,1.240130180424042
158.5,pipro,0.0,0.00927991288333449,1.0
159.0,cex,0.10343409084391467,0.08443691761243217,0.8163354743442389
159.0,abs,0.5279987581957,0.44791484419066346,0.848325563721584
159.0,inel,0.36856715096038534,0.45833918000361606,1.2435703475182456
159.0,pipro,0.0,0.009309058193288335,1.0
159.5,cex,0.10624583203661667,0.08452962535779035,0.7956041544166926
159.5,abs,0.5261818967358698,0.44776410805543454,0.8509682884057886
159.5,inel,0.3675722712275135,0.45836797384211464,1.2470145593719228
159.5,pipro,0.0,0.009338292744660562,1.0
160.0,cex,0.10904569008256289,0.08462241406341685,0.776027131373517
160.0,abs,0.5243727138032874,0.44761331247435454,0.8536167132492551
160.0,inel,0.3665815961141497,0.4583966566624908,1.2504628206151158
160.0,pipro,0.0,0.009367616799737867,1.0
160.5,cex,0.11183374015478836,0.08471528374003917,0.7575109588822236
160.5,abs,0.5225711608234288,0.44746245737031065,0.856270860154687
160.5,inel,0.3655950990217828,0.4584252282681273,1.2539151358831908
160.5,pipro,0.0,0.009397030621522815,1.0
161.0,cex,0.11461005679360074,0.08480823439815809,0.7399720126732662
161.0,abs,0.5207771896306193,0.44731154266605294,0.8589307511400901
161.0,inel,0.36461275357578,0.4584536884620536,1.2573715098168392
161.0,pipro,0.0,0.009426534473735497,1.0
161.5,cex,0.11737471391322338,0.08488958289009425,0.7232356958318484
161.5,abs,0.5189907524637403,0.4470599142730075,0.8614024665193658
161.5,inel,0.3636345336230363,0.4585965027518787,1.2611467293348029
161.5,pipro,0.0,0.009454000085019646,1.0
162.0,cex,0.12012778480835477,0.0849627190823745,0.7072695065335578
162.0,abs,0.5172118019619917,0.4467372394704306,0.8637413875239838
162.0,inel,0.36266041322965353,0.45882000637740084,1.265150508960719
162.0,pipro,0.0,0.009480035069794019,1.0
162.5,cex,0.12286934216064598,0.08503587776247483,0.6920837718109889
162.5,abs,0.5154402911607058,0.4464145848343768,0.8660839916668294
162.5,inel,0.3616903666786482,0.45904340018187495,1.2691612563453265
162.5,pipro,0.0,0.009506137221273364,1.0
163.0,cex,0.12559945804509662,0.0851090588684259,0.6776228193426392
163.0,abs,0.5136761734872147,0.446091950596996,0.8684302944569009
163.0,inel,0.3607243684676886,0.45926668383639285,1.2731789809135976
163.0,pipro,0.0,0.009532306698185241,1.0
163.5,cex,0.12831820393637125,0.0851822623381385,0.6638361489253509
163.5,abs,0.5119194027567686,0.4457693369903472,0.8707803114900654
163.5,inel,0.35976239330686016,0.45948985701192774,1.277203692104652
163.5,pipro,0.0,0.009558543659586608,1.0
164.0,cex,0.13102565071503666,0.08525026917575122,0.6506380140874797
164.0,abs,0.5101699331685056,0.4454793219657693,0.8731979150535917
164.0,inel,0.35880441611645775,0.45968477795080664,1.2811569682620796
164.0,pipro,0.0,0.009585630907672863,1.0
164.5,cex,0.13372186867372196,0.08531090071630608,0.6379726933405527
164.5,abs,0.5084277193014711,0.44523546097533945,0.8757104384219029
164.5,inel,0.35785041202480694,0.45983973486131763,1.285005464320775
164.5,pipro,0.0,0.009613903447036833,1.0
165.0,cex,0.13640692752320183,0.0853715487227971,0.6258593333412339
165.0,abs,0.5066927161106874,0.4449915945338082,0.8782277312954296
165.0,inel,0.3569003563661108,0.45999460037864937,1.2888600198168023
165.0,pipro,0.0,0.0096422563647454,1.0
165.5,cex,0.13908089639840457,0.08543221315017473,0.6142627446507797
165.5,abs,0.5049648789232709,0.44474772269818014,0.8807498130295894
165.5,inel,0.35595422467832455,0.46014937427366603,1.2927206431936649
165.5,pipro,0.0,0.00967068987797921,1.0
166.0,cex,0.1417438438643458,0.08549289395325858,0.6031506668824257
166.0,abs,0.5032441634345983,0.44450384552537325,0.8832767030851835
166.0,inel,0.3550119927010559,0.460304056316908,1.2965873429084835
166.0,pipro,0.0,0.009699204204460033,1.0
166.5,cex,0.14439583792198912,0.08555359108673799,0.5924934701577682
166.5,abs,0.5015305257045195,0.4442599630722189,0.885808421029108
166.5,inel,0.3540736363734914,0.46045864627859123,1.3004601274320255
166.5,pipro,0.0,0.009727799562451907,1.0
167.0,cex,0.14703694601403422,0.08561430450517092,0.582263892348521
167.0,abs,0.49982392215361765,0.4440160753954607,0.8883449865350687
167.0,inel,0.3531391318323482,0.46061314392860614,1.3043390052487327
167.0,pipro,0.0,0.009756476170762272,1.0
167.5,cex,0.14966723503063417,0.08567503416298437,0.5724368071973017
167.5,abs,0.4981243095595144,0.44377218255175543,0.890886419384306
167.5,inel,0.35220845540985146,0.4607675490365172,1.308223984856751
167.5,pipro,0.0,0.009785234248743106,1.0
168.0,cex,0.15228677131504256,0.08573578001447364,0.5629890191650865
168.0,abs,0.49643164505322146,0.4435282845976719,0.893432739466321
168.0,inel,0.3512815836317359,0.4609218613715622,1.312115074767959
168.0,pipro,0.0,0.009814074016292109,1.0
168.5,cex,0.1548956206691915,0.08579654201380224,0.5538990814791127
168.5,abs,0.4947458861155358,0.44328438158969186,0.8959839667796118
168.5,inel,0.3503584932152726,0.4610760807026521,1.3160122835079973
168.5,pipro,0.0,0.009842995693853853,1.0
169.0,cex,0.15749384835920122,0.0858573201150014,0.5451471343768545
169.0,abs,0.49306699057347997,0.4430404735842086,0.8985401214324119
169.0,inel,0.34943916106731876,0.4612302067983692,1.3199156196162973
169.0,pipro,0.0,0.00987199950242088,1.0
169.5,cex,0.16008151912082305,0.08591811427196995,0.5367147609782641
169.5,abs,0.49139491659678436,0.442796560637528,0.9011012236434389
169.5,inel,0.34852356428239256,0.46138423942696727,1.32382509164611
169.5,pipro,0.0,0.00990108566353491,1.0
170.0,cex,0.16265869716481568,0.08597892443847385,0.528584858584935
170.0,abs,0.48972962269441384,0.4425526428058666,0.903667293742643
170.0,inel,0.3476116801407705,0.46153817835637156,1.3277407081645383
170.0,pipro,0.0,0.009930254399287967,1.0
170.5,cex,0.16522544618225649,0.08603975056814597,0.5207415235134996
170.5,abs,0.48807106771113534,0.4423087201453541,0.9062383521719717
170.5,inel,0.34670348610660817,0.46169202335417625,1.3316624777525605
170.5,pipro,0.0,0.00995950593232357,1.0
171.0,cex,0.16778182934978825,0.08610059261448579,0.5131699478313886
171.0,abs,0.486419210824128,0.4420647927120312,0.9088144194861297
171.0,inel,0.34579895982608383,0.4618457741876451,1.3355904090050643
171.0,pipro,0.0,0.00998884048583784,1.0
171.5,cex,0.1703279093348027,0.086161450530859,0.5058563265841356
171.5,abs,0.4847740115396332,0.4418208605618499,0.9113955163533521
171.5,inel,0.3448980791255641,0.4619994306237105,1.339524510530876
171.5,pipro,0.0,0.010018258283580694,1.0
172.0,cex,0.17286374830056137,0.08622232427049738,0.4987877742913514
172.0,abs,0.4831354296896461,0.44157692375067253,0.9139816635561798
172.0,inel,0.3440008220097925,0.4621529924289731,1.3434647909527881
172.0,pipro,0.0,0.01004775954985698,1.0
172.5,cex,0.1753894079112546,0.08628321378649832,0.4919522496487178
172.5,abs,0.48150342542864627,0.4413329823342736,0.9165728819922476
172.5,inel,0.34310716666009905,0.4623064593697004,1.3474112589075902
172.5,pipro,0.0,0.01007734450952768,1.0
173.0,cex,0.1779049493370002,0.08634411903182451,0.48533848751034653
173.0,abs,0.47987795923036813,0.4410890363683381,0.919169192675071
173.0,inel,0.3422170914326316,0.46245983121182627,1.3513639230460979
173.0,pipro,0.0,0.010107013388011024,1.0
173.5,cex,0.18041043325878167,0.08640503995930363,0.4789359373432898
173.5,abs,0.47825899188460946,0.4408450859084612,0.9217706167348441
173.5,inel,0.34133057485660884,0.46261310772095143,1.3553227920331858
173.5,pipro,0.0,0.010136766411283681,1.0
174.0,cex,0.18290591987332766,0.08646597652162831,0.4727347074469253
174.0,abs,0.4766464844940791,0.4406011310101496,0.9243771754192446
174.0,inel,0.34044759563259325,0.4627662886623402,1.3592878745478107
174.0,pipro,0.0,0.01016660380588192,1.0
174.5,cex,0.18539146889793287,0.08652692867135524,0.4667255143169105
174.5,abs,0.47504039847128116,0.4403571717288195,0.9269888900942422
174.5,inel,0.3395681326307859,0.4629193738009226,1.3632591792830486
174.5,pipro,0.0,0.010196525798902768,1.0
175.0,cex,0.18786713957522183,0.0865878963609055,0.46089963660853944
175.0,abs,0.4734406955354375,0.44011320811979754,0.9296057822449161
175.0,inel,0.3386921648893407,0.4630723629012919,1.3672367149461204
175.0,pipro,0.0,0.010226532618005204,1.0
175.5,cex,0.19033299067785545,0.08665442339811691,0.455278000358762
175.5,abs,0.47184733770944587,0.44003010139454535,0.9325687912761035
175.5,inel,0.33781967161269866,0.4630571898215758,1.3707229884246015
175.5,pipro,0.0,0.010258285385762055,1.0
176.0,cex,0.19278908051318222,0.08672098716270478,0.4498231275955233
176.0,abs,0.47026028731687486,0.43994693737755,0.9355392093338749
176.0,inel,0.3369506321699429,0.4630419404228727,1.3742130039671063
176.0,pipro,0.0,0.010290135036872415,1.0
176.5,cex,0.19523546692783408,0.08678758763107809,0.4445277745726285
176.5,abs,0.4686795069789939,0.43986371595665275,0.9385170663678438
176.5,inel,0.33608502609317203,0.46302661455424926,1.3777067664594063
176.5,pipro,0.0,0.010322081858019846,1.0
177.0,cex,0.19767220731226767,0.08685422477946274,0.4393851111413805
177.0,abs,0.46710495961183923,0.4397804370194356,0.9415023924920213
177.0,inel,0.335222833075893,0.4630112120644143,1.3812042807942935
177.0,pipro,0.0,0.01035412613668732,1.0
177.5,cex,0.20009935860525235,0.08692089858390144,0.4343886916468101
177.5,abs,0.4655366084233136,0.439697100453219,0.9444952179859534
177.5,inel,0.33436403297143413,0.46299573280172024,1.38470555187159
177.5,pipro,0.0,0.010386268161159187,1.0
178.0,cex,0.20251697729830523,0.08698760902025261,0.42953242824734067
178.0,abs,0.4639744169103202,0.4396137061450642,0.9474955732958772
178.0,inel,0.3335086057913746,0.4629801766141602,1.3882105845981563
178.0,pipro,0.0,0.01041850822052313,1.0
178.5,cex,0.20492511944007388,0.08705435606418983,0.4248105664256894
178.5,abs,0.46241834885593147,0.43953025398177,0.9505034890358722
178.5,inel,0.33265653170399456,0.46296454334936815,1.3917193838878974
178.5,pipro,0.0,0.010450846604672081,1.0
179.0,cex,0.20732384064066797,0.08712113969120151,0.42021766248387793
179.0,abs,0.4608683683265895,0.43944674384987475,0.9535189959890358
179.0,inel,0.33180779103274255,0.4629488328546175,1.39523195466177
179.0,pipro,0.0,0.010483283604306254,1.0
179.5,cex,0.2097131960759394,0.08718795987658964,0.41574856283730444
179.5,abs,0.4593244396693403,0.43936317563565386,0.956542125108657
179.5,inel,0.33096236425472025,0.4629330449768216,1.3987483018477957
179.5,pipro,0.0,0.010515819510935023,1.0
180.0,cex,0.21209324049171377,0.08725481659546973,0.41139838494229936
180.0,abs,0.45778652750910026,0.4392795492251197,0.9595729075194056
180.0,inel,0.33012023199918605,0.4629171795625317,1.402268430381065
180.0,pipro,0.0,0.010548454616878962,1.0
180.5,cex,0.2144640282079706,0.08732170982276964,0.40716249970877083
180.5,abs,0.45625459674595387,0.43919586450402215,0.9626113745185341
180.5,inel,0.3292813750460755,0.46290123645793657,1.4057923452037455
180.5,pipro,0.0,0.01058118921527174,1.0
181.0,cex,0.21682561312297685,0.08738863953322944,0.4030365152647592
181.0,abs,0.45472861255248415,0.43911212135784716,0.9656575575770822
181.0,inel,0.3284457743245391,0.4628852155088613,1.409320051265089
181.0,pipro,0.0,0.01061402360006216,1.0
181.5,cex,0.21917804871737068,0.08745560570140022,0.3990162619531937
181.5,abs,0.45320854037113245,0.43902831967181566,0.9687114883410965
181.5,inel,0.3276134109114969,0.4628691165607679,1.4128515535214448
181.5,pipro,0.0,0.010646958066016093,1.0
182.0,cex,0.22152138805819935,0.08752260830164406,0.39509777845311095
182.0,abs,0.4516943459115904,0.43894445933088466,0.971773198632862
182.0,inel,0.3267842660302102,0.4628529394587528,1.416386856936262
182.0,pipro,0.0,0.010679992908718473,1.0
182.5,cex,0.22385568380290888,0.08758964730813235,0.3912772989282221
182.5,abs,0.45018599514822133,0.4388605402197455,0.9748427204521389
182.5,inel,0.3259583210488698,0.4628366840475469,1.4199259664800992
182.5,pipro,0.0,0.010713128424575247,1.0
183.0,cex,0.2261809882032889,0.08765672269484628,0.38755124111519673
183.0,abs,0.4486834543175113,0.4387765622228242,0.977920085977415
183.0,inel,0.3251355574791998,0.462820350171514,1.4234688871306316
183.0,pipro,0.0,0.01074636491081541,1.0
183.5,cex,0.2284973531093712,0.08772383443557542,0.38391619527245047
183.5,abs,0.44718668991555016,0.4386925252242788,0.9810053275671612
183.5,inel,0.3243159569750787,0.46280393767465283,1.4270156238726666
183.5,pipro,0.0,0.010779702665492937,1.0
184.0,cex,0.2308048299732836,0.08779098250391737,0.380368913917787
184.0,abs,0.4456956686955411,0.4386084291080023,0.9840984777611106
184.0,inel,0.32349950133117533,0.46278744640059144,1.4305661816981388
184.0,pipro,0.0,0.01081314198748881,1.0
184.5,cex,0.23310346985305982,0.08785816687327687,0.37690630228996397
184.5,abs,0.44421035766533884,0.4385242737576194,0.9871995692815356
184.5,inel,0.32268617248160125,0.4627708761925908,1.4341205656061287
184.5,pipro,0.0,0.01084668317651299,1.0
185.0,cex,0.23539332341640543,0.0879253875168653,0.3735254094753031
185.0,abs,0.4427307240850165,0.4384400590564868,0.9903086350345413
185.0,inel,0.321875952498578,0.4627542268935414,1.4376787806028652
185.0,pipro,0.0,0.010880326533106423,1.0
185.5,cex,0.23767444094442036,0.08799264440769988,0.3702234201458657
185.5,abs,0.44125673546445976,0.4383557848876937,0.993425708111373
185.5,inel,0.3210688235911199,0.46273749834596334,1.4412408317017353
185.5,pipro,0.0,0.010914072358643022,1.0
186.0,cex,0.2399468723352797,0.0880599375186031,0.3669976468605777
186.0,abs,0.43978835956098866,0.43827145113405863,0.9965508217897258
186.0,inel,0.32026476810373156,0.46272069039200664,1.4448067239232965
186.0,pipro,0.0,0.0109479209553317,1.0
186.5,cex,0.2422106671078717,0.0881394575577909,0.36389585401099134
186.5,abs,0.438325564377007,0.4381109728038827,0.9995104287986732
186.5,inel,0.31946376851512137,0.462767809167075,1.4485768177031022
186.5,pipro,0.0,0.010981760471251377,1.0
187.0,cex,0.24311282089879033,0.08822763817934451,0.36290820802114065
187.0,abs,0.4382423207801923,0.437896748618639,0.9992114587177748
187.0,inel,0.31864485832101735,0.46285999118177634,1.4525889217878736
187.0,pipro,0.0,0.011015622020240104,1.0
187.5,cex,0.24333743463813054,0.08831587913751031,0.36293585189161587
187.5,abs,0.43884811843723454,0.4376824909875758,0.9973438932498796
187.5,inel,0.317814446924635,0.4629520453846242,1.4566740117210797
187.5,pipro,0.0,0.011049584490289721,1.0
188.0,cex,0.24356254703735392,0.08840418040485043,0.362962949271886
188.0,abs,0.43945526101195526,0.4374681999038117,0.9954783540341107
188.0,inel,0.31698219195069083,0.46304397152428206,1.460788597222876
188.0,pipro,0.0,0.011083648167055806,1.0
188.5,cex,0.24378815975890117,0.08849254195367516,0.36298949892066745
188.5,abs,0.44006375298806377,0.4372538753603809,0.9936148396485655
188.5,inel,0.3161480872530351,0.46313576934901135,1.4649330108973009
188.5,pipro,0.0,0.011117813336932503,1.0
189.0,cex,0.24401427447261084,0.0886036832523387,0.3631086068380148
189.0,abs,0.44067359886922175,0.437181580943859,0.9920757269454686
189.0,inel,0.31531212665816744,0.46305903043357133,1.468573490468946
189.0,pipro,0.0,0.011155705370230919,1.0
189.5,cex,0.2442408928557607,0.08874715138810628,0.3633591015429056
189.5,abs,0.44128480317915453,0.437310358987522,0.9909934714202724
189.5,inel,0.31447430396508474,0.46274361421217103,1.4714830699284995
189.5,pipro,0.0,0.011198875412200751,1.0
190.0,cex,0.244468016593109,0.08889079385948336,0.36360909332132646
190.0,abs,0.44189737046176353,0.4374388896909418,0.9899105967384173
190.0,inel,0.31363461294512757,0.4624281112687119,1.4744167007791857
190.0,pipro,0.0,0.011242205180862793,1.0
190.5,cex,0.2446956473769363,0.08903461068223889,0.36385857957288215
190.5,abs,0.4425113052812378,0.43756717242599324,0.9888271038587313
190.5,inel,0.31279304734182584,0.4621125216641744,1.4773746590318855
190.5,pipro,0.0,0.0112856952275934,1.0
191.0,cex,0.24492378690708774,0.08917860187127055,0.3641075576914079
191.0,abs,0.44312661222216854,0.4376952065636657,0.9877429937433327
191.0,inel,0.31194960087074375,0.4617968454596137,1.4803572249190315
191.0,pipro,0.0,0.011329346105449974,1.0
191.5,cex,0.24515243689101485,0.08932276744060125,0.36435602506497067
191.5,abs,0.44374329588966227,0.43782299147406334,0.9866582673576413
191.5,inel,0.3111042672193229,0.4614810827161607,1.4833646829756433
191.5,pipro,0.0,0.011373158369174765,1.0
192.0,cex,0.24538159904381868,0.0894671074033754,0.3646039790758676
192.0,abs,0.4443613609094563,0.43795052652640437,0.9855729256703797
192.0,inel,0.31025704004672505,0.46116523349502164,1.4863973221222302
192.0,pipro,0.0,0.011417132575198689,1.0
192.5,cex,0.2456112750882923,0.08961162177185425,0.3648514171006224
192.5,abs,0.444980811928034,0.4380778110890209,0.9844869696535824
192.5,inel,0.3094079129836737,0.46084929785747974,1.4894554357496248
192.5,pipro,0.0,0.011461269281645094,1.0
193.0,cex,0.24584146675496416,0.08975631055741269,0.365098336509987
193.0,abs,0.4456016536127416,0.43820484452935826,0.9834004002825992
193.0,inel,0.30855687963229417,0.4605332758648955,1.4925393218057912
193.0,pipro,0.0,0.011505569048333657,1.0
193.5,cex,0.24607217578214155,0.08990117377053491,0.3653447346689386
193.5,abs,0.4462238906519054,0.4383316262139757,0.982313218536104
193.5,inel,0.3077039335659531,0.46021716757870523,1.4956492828846548
193.5,pipro,0.0,0.01155003243678409,1.0
194.0,cex,0.24630340391595423,0.09004621142081022,0.36559060893667783
194.0,abs,0.4468475277549491,0.4384581555085438,0.981225425396096
194.0,inel,0.3068490683290967,0.4599009730604261,1.4987856263170423
194.0,pipro,0.0,0.011594660010220003,1.0
194.5,cex,0.24653515291039854,0.0901914235169296,0.36583595666663016
194.5,abs,0.44747256965251364,0.43858443177784623,0.9801370218479101
194.5,inel,0.3059922774370878,0.4595846923716514,1.5019486642637323
194.5,pipro,0.0,0.011639452333572688,1.0
195.0,cex,0.24676742452738193,0.09033681006668147,0.36608077520644333
195.0,abs,0.4480990210965762,0.4387104543857791,0.9790480088802211
195.0,inel,0.30513355437604184,0.45926832557405456,1.5051387138107382
195.0,pipro,0.0,0.01168440997348496,1.0
195.5,cex,0.24700022053676732,0.09048237107694755,0.3663250618979863
195.5,abs,0.4487268868605705,0.43883622269535,0.97795838748505
195.5,inel,0.3042728926026621,0.45895187272938753,1.5083560970668346
195.5,pipro,0.0,0.01172953349831491,1.0
196.0,cex,0.24723354271641831,0.09062810655369902,0.3665688140773488
196.0,abs,0.4493561717395086,0.43896173606867717,0.9768681586577672
196.0,inel,0.3034102855440731,0.458635333899484,1.5116011412634298
196.0,pipro,0.0,0.011774823478139702,1.0
196.5,cex,0.24746739285224414,0.09077401650199227,0.3668120290748401
196.5,abs,0.44998688055010244,0.4390869938669911,0.9757773233971035
196.5,inel,0.30254572659765333,0.4583187091462571,1.5148741788568103
196.5,pipro,0.0,0.011820280484759492,1.0
197.0,cex,0.24770177273824562,0.09092010092596522,0.3670547042149892
197.0,abs,0.4506190181308871,0.43921199545063283,0.9746858827051526
197.0,inel,0.3016792091308672,0.45800199853170087,1.518175547632855
197.0,pipro,0.0,0.011865905091701047,1.0
197.5,cex,0.24793668417656073,0.09106635982883288,0.36729683681654257
197.5,abs,0.4512525893423443,0.43933674017905333,0.9735938375873762
197.5,inel,0.300810726481095,0.45768520211789204,1.5215055908142825
197.5,pipro,0.0,0.011911697874221723,1.0
198.0,cex,0.24817212897751084,0.09121279321288356,0.3675384241924652
198.0,abs,0.4518875990670269,0.43946122741081534,0.9725011890526157
198.0,inel,0.29994027195546225,0.45736831996698796,1.524864657170485
198.0,pipro,0.0,0.011957659409313157,1.0
198.5,cex,0.24840810895964743,0.09135940107947475,0.3677794636499391
198.5,abs,0.4525240522096848,0.43958545650358943,0.9714079381130883
198.5,inel,0.2990678388306678,0.45705135214123066,1.5282531011300522
198.5,pipro,0.0,0.012003790275705091,1.0
199.0,cex,0.24864462594979866,0.09150618342902893,0.3680199524903628
199.0,abs,0.4531619536973906,0.43970942681415753,0.970314085784403
199.0,inel,0.29819342035281077,0.45673429870294424,1.5316712828960282
199.0,pipro,0.0,0.012050091053869193,1.0
199.5,cex,0.2488816817831166,0.09165314026102948,0.3682598880093511
199.5,abs,0.45380130847966726,0.43983313769841076,0.9692196330855614
199.5,inel,0.29731700973721625,0.45641715971453706,1.5351195685640102
199.5,pipro,0.0,0.012096562326022823,1.0
200.0,cex,0.2491192783031247,0.09180027157401673,0.36849926749673506
200.0,abs,0.45444212152861563,0.43995658851134906,0.9681245810389641
200.0,inel,0.2964386001682597,0.45609993523850134,1.5385983302431507
200.0,pipro,0.0,0.012143204676132882,1.0
200.5,cex,0.24935741736176564,0.0919094239269436,0.36858508120334826
200.5,abs,0.4550843978390438,0.4398787809729497,0.9665872595538375
200.5,inel,0.2955581847991905,0.45603416420413917,1.5429590099627253
200.5,pipro,0.0,0.012177630895967625,1.0
201.0,cex,0.24959610081944936,0.09201868300171825,0.36867035462337583
201.0,abs,0.4557281424285968,0.4398008769685318,0.9650509503863688
201.0,inel,0.29467575675195384,0.4559682883756588,1.5473559596539002
201.0,pipro,0.0,0.012212151654091199,1.0
201.5,cex,0.24983533054510146,0.09212804883106825,0.368755086120363
201.5,abs,0.4563733603378868,0.4397228763664544,0.9635156531505152
201.5,inel,0.29379130911701173,0.4559023076065375,1.551789632500531
201.5,pipro,0.0,0.012246767195939805,1.0
202.0,cex,0.25014347787752345,0.09223752144746789,0.3687384625420044
202.0,abs,0.45679962633177873,0.43964477903493165,0.9624455750224556
202.0,inel,0.29305689579069777,0.45583622175008043,1.5554529796003853
202.0,pipro,0.0,0.012281477767519977,1.0
202.5,cex,0.25074243095744425,0.0923471008831365,0.36829467007444605
202.5,abs,0.4562896519426828,0.43956658484203043,0.9633498874465971
202.5,inel,0.292967917099873,0.45577003065942356,1.555699460784476
202.5,pipro,0.0,0.012316283615409578,1.0
203.0,cex,0.25134140622884177,0.09245678717003823,0.3678533853903006
203.0,abs,0.4557796586588099,0.43948829365567105,0.9642560507174052
203.0,inel,0.29287893511234836,0.4557037341875319,1.5559457494364488
203.0,pipro,0.0,0.012351184986758794,1.0
203.5,cex,0.25194040369294934,0.09256658033988013,0.367414590843853
203.5,abs,0.45526964647911006,0.4394099053436278,0.9651640708794541
203.5,inel,0.29278994982794054,0.4556373321872009,1.5561918448872936
203.5,pipro,0.0,0.012386182129291113,1.0
204.0,cex,0.2525394233510005,0.09267648042411154,0.3669782689544752
204.0,abs,0.45475961540253307,0.43933141977352935,0.9660739540045847
204.0,inel,0.29270096124646644,0.45557082451105474,1.5564377464665895
204.0,pipro,0.0,0.012421275291304395,1.0
204.5,cex,0.25313846520422856,0.09278648745392282,0.3665444024046839
204.5,abs,0.45424956542802863,0.4392528368128567,0.9669857061920557
204.5,inel,0.29261196936774275,0.4555042110115487,1.556683453502511
204.5,pipro,0.0,0.012456464721671777,1.0
205.0,cex,0.2537375292538673,0.09289660146024452,0.3661129740382252
205.0,abs,0.4537394965545465,0.43917415632894613,0.9678993335687069
205.0,inel,0.29252297419158624,0.4554374915409667,1.5569289653218161
205.0,pipro,0.0,0.01249175066984273,1.0
205.5,cex,0.2543366155011503,0.0930068224737459,0.36568396685818627
